index,SMILES,InChIKey,pSat_Pa,ChemPot_kJmol,FreeEnergy_kJmol,HeatOfVap_kJmol,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
123532,CC(=O)C1(OO)C(ON(=O)(=O))C(ON(=O)(=O))C1(C)C,QRGKRWRKZOQTEY-UHFFFAOYSA-N,0.0384817136,8.26415312,-2885046.4696078403,89.22710536,280.054279964,31,8,9,2,1,30.0,11.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
123541,CC(=O)C1(OO)C(ON(=O)(=O))C(OO)C1(C)C,AYGYNHOMWZXDHT-UHFFFAOYSA-N,0.00136689795,7.254051839999999,-2545253.7578830402,102.4659508,251.06411637600002,30,8,8,1,2,56.0,18.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
123545,CC(=O)C1(OO)C(OO)C(=O)C1(C)C,MXNCJWCKSAHQOH-UHFFFAOYSA-N,0.00026680307799999993,10.577319360000002,-2004892.95835976,107.83720264000002,204.063388104,26,8,6,0,2,34.0,18.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
123549,CC(=O)C1(OO)C(OO)C(OO)(C)C1(C)C,MCNIWLFLNYIYLA-UHFFFAOYSA-N,1.54551431e-05,4.53261088,-2308715.5135564,112.74043224,236.089602852,32,9,7,0,3,155.0,14.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
123552,CC(=O)C1(OO)C(OO)C(OO)C1(ON(=O)(=O))C,CIOVOXLDSBJAFF-UHFFFAOYSA-N,3.3247145799999996e-06,6.91606832,-2836941.63410976,130.94639696000002,269.0382955520001,29,7,10,1,3,173.0,28.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0
123553,CC(=O)C1(OO)C(OO)CC1(C)C,WRAPBQOUDQRXOQ-UHFFFAOYSA-N,0.00534507614,6.5172076,-1810467.1115958404,97.55962504,190.084123548,27,8,5,0,2,41.0,20.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
123555,CC(=O)C1(OO)CC(=O)C1(C)C(O),ZKXQIWBJIONKLR-UHFFFAOYSA-N,0.000738779099,6.5990048,-1807525.24517304,102.89418320000001,188.068473484,25,8,5,0,2,59.0,13.0,apin,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
123558,CC(=O)C1(OO)CC(=O)C1(O)C(ON(=O)(=O)),CUXWCZZCJSOKFA-UHFFFAOYSA-N,0.000630973692,12.701661679999999,-2439015.6800012,102.7864452,235.03281624800002,25,7,8,1,2,67.0,12.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
123559,CC(=O)C1(OO)CC(=O)CC(ON(=O)(=O))C1(O)C,NDFYMDXZNVNSGH-UHFFFAOYSA-N,2.0777677899999997e-05,3.7935491199999998,-2645661.1318976,119.9738988,263.064116376,31,9,8,1,2,97.0,31.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
123561,CC(=O)C1(OO)CC(=O)CC(ON(=O)(=O))C1(OO)C,URZCKSJBPJPUHI-UHFFFAOYSA-N,2.5714854500000002e-06,4.21027552,-2843026.6437145597,130.03298792,279.05903099600005,32,9,9,1,2,130.0,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0
123564,CC(=O)C1(OO)CC(ON(=O)(=O))C1(C)C,OVYLXRCGPVBFDT-UHFFFAOYSA-N,0.028747622400000002,7.308150960000001,-2150277.2818556,90.33728792000001,219.074287136,28,8,6,1,1,13.0,9.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
123567,CC(=O)C1(OO)CC(ON(=O)(=O))C1(C)C(ON(=O)(=O)),WYUMDFMVPFBRTJ-UHFFFAOYSA-N,0.00347044953,8.905518480000001,-2885047.52401768,101.47848496,280.054279964,31,8,9,2,1,42.0,22.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
123576,CC(=O)C1(OO)CC(OO)(C(=O)(O))C1(C)C,HSBJAUCYAZXJTI-UHFFFAOYSA-N,2.35516695e-06,3.792042880000001,-2305865.7627470405,121.29629383999999,234.073952788,30,9,7,0,3,80.0,17.0,apin,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
123581,CC(=O)C1(OO)CC(OO)(C(OO))C1(C)C,VHQREBHOEAKUOE-UHFFFAOYSA-N,1.36131298e-05,5.31832424,-2308728.3006972,122.70651104,236.089602852,32,9,7,0,3,186.0,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
123583,CC(=O)C1(OO)CC(OO)(C)C1(C)C,QEVDEMHBTXHMDE-UHFFFAOYSA-N,0.00164937885,3.15603304,-1913760.17292128,103.53215952,204.099773612,30,9,5,0,2,28.0,17.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
123589,CC(=O)C1(OO)CC(OO)C1(C)C,YNAXYGNGWXTMMV-UHFFFAOYSA-N,0.0016833964899999998,4.49411808,-1810482.2963778402,102.68347696000001,190.084123548,27,8,5,0,2,29.0,12.0,apin,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
123599,CC(=O)C1(OO)CC(OO)CC=C1C,FKNIGHXBHULALQ-UHFFFAOYSA-N,0.000511251943,0.8905225600000001,-1910604.34736584,107.97845448000001,202.084123548,28,9,5,0,2,48.0,32.0,apin,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
123601,CC(=O)C1(OO)OC1(N(=O)(=O))C(=O),GSKYFIJIGDDASI-UHFFFAOYSA-N,0.09326614130000001,16.728803520000003,-2034880.98377632,82.37116112,191.00660150000002,18,5,7,1,1,13.0,8.0,toluene,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
123603,CC(=O)C1(OO)OC1(N(=O)(=O))C(=O)(OO),FZNFRWWHOOJJQZ-UHFFFAOYSA-N,0.018557037199999998,15.473603520000003,-2429932.99117088,90.24950760000002,222.99643074000002,20,5,9,1,2,20.0,11.0,toluene,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
123614,CC(=O)C1(OO)OC1(N(=O)(=O))C(=O)CC(=O)(O),NYSLOKOZYHJRGO-UHFFFAOYSA-N,3.66758893e-05,9.781522560000003,-2633569.2843264802,116.75008496000001,249.01208080400002,24,7,9,1,2,111.0,40.0,toluene,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0
123626,CC(=O)C1(OO)OC1(N(=O)(=O))C(O)C(OO)C(=O),HSEGRCZCQDYQTM-UHFFFAOYSA-N,1.5815395300000002e-05,12.955672320000001,-2834009.44958848,111.26356392000001,267.022645488,27,7,10,1,3,235.0,40.0,toluene,0,0,1,1,1,0,0,1,0,1,0,0,0,2,0,0
123627,CC(=O)C1(OO)OC1(N(=O)(=O))C(O)C(OO)C(=O)(O),VWIGSHOHLSFSQX-UHFFFAOYSA-N,1.03425896e-08,19.08339136,-3031718.39772344,149.49373423999998,283.017560108,28,7,11,1,4,335.0,11.0,toluene,0,0,1,0,1,1,0,1,0,1,0,0,0,2,0,0
123630,CC(=O)C1(OO)OC1(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)(O),VCOQOBZDZPRWOD-UHFFFAOYSA-N,3.51427739e-06,13.19876272,-3371514.1114682406,130.15574648,312.00772369599997,29,7,12,2,3,216.0,32.0,toluene,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
123632,CC(=O)C1(OO)OC1(N(=O)(=O))C(ON(=O)(=O))C(OO)C(=O)(O),CEIVNJDOZGCDQB-UHFFFAOYSA-N,7.98213387e-07,12.66927752,-3568878.6023892,137.35954848,328.00263831599995,30,7,13,2,3,580.0,40.0,toluene,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0
123643,CC(=O)C1(OO)OC1(N(=O)(=O))C=CC(=O)(OO),WQNDLXHCWDDDRJ-UHFFFAOYSA-N,1.78822048e-05,12.33978752,-2633278.09901384,119.59152303999998,249.01208080400002,24,7,9,1,2,27.0,12.0,toluene,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
123648,CC(=O)C1(OO)OC1(N(=O)(=O))CC(=O)(OON(=O)(=O)),XILBTAXORHBVIH-UHFFFAOYSA-N,0.023409656200000004,12.967387519999999,-3070423.18581552,92.76061888000001,281.997159012,25,6,11,2,1,42.0,26.0,toluene,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
123656,CC(=O)C1(OO)OC1(O)C(=O)C(O),TYGDVYSQDVIANI-UHFFFAOYSA-N,1.0744205300000001e-05,11.379224800000001,-1996159.2552540002,118.91664384,192.02700259600002,21,6,7,0,3,60.0,2.0,toluene,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0
123670,CC(=O)C1(OO)OC1(O)C(O)(O)C(=O)(OO),DXMOQIIEORRSDF-UHFFFAOYSA-N,5.75505338e-06,9.68608552,-2588849.0995613597,128.19596088000003,240.01174645600003,24,6,10,0,5,208.0,14.0,toluene,0,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0
123681,CC(=O)C1(OO)OC1(O)CC(=O)(O),KLEJQLMMUVDATA-UHFFFAOYSA-N,0.00019402020400000004,9.24074056,-1996282.2287879202,99.91186984000001,192.02700259600002,21,6,7,0,3,108.0,10.0,toluene,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
123691,CC(=O)C1(OO)OC1(ON(=O)(=O))C(O)(O)C(=O)C(=O),VHTFLJJPKIYRDD-UHFFFAOYSA-N,2.76633659e-05,12.737560400000001,-3028572.2683788002,125.08180968,281.00191004400006,26,7,11,1,3,270.0,2.0,toluene,0,0,2,1,2,0,0,1,1,0,0,0,0,1,0,0
123708,CC(=O)C1(OO)OC1(ON(=O)(=O))C=CC(=O)(O),BVRKQSZDFHMXBF-UHFFFAOYSA-N,0.00017466561,7.16208752,-2633459.0252572796,112.8272084,249.01208080400002,24,7,9,1,2,105.0,40.0,toluene,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
123709,CC(=O)C1(OO)OC1(ON(=O)(=O))C=CC(=O)(OON(=O)(=O)),BKLLYZXWVSIPGZ-UHFFFAOYSA-N,0.0480511903,10.10523864,-3367998.3384848004,93.8933532,309.992073632,27,7,12,2,1,28.0,25.0,toluene,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
123745,CC(=O)C1(OO)OC1(OO)C(OO)C(=O),FSAYYHILYNOBSD-UHFFFAOYSA-N,3.68124958e-05,9.528014,-2390887.7991984803,119.34194744,224.01683183600002,23,6,9,0,3,262.0,40.0,toluene,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0
123756,CC(=O)C1(OO)OC1C(=O)(O),PAGTYSWGXUIQIJ-UHFFFAOYSA-N,0.00512806138,10.06402624,-1695359.17182592,98.34492,162.01643791200001,17,5,6,0,2,29.0,18.0,toluene,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
123757,CC(=O)C1(OO)OC1C(=O)(OO),GFWWWRUQDURNRQ-UHFFFAOYSA-N,0.0411827945,11.82695464,-1892710.8711292,89.88930704,178.01135253200002,18,5,7,0,2,35.0,15.0,toluene,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
123764,CC(=O)C1(OO)OC1C(=O)C(=O)C(=O)(O),WOVAWLUKLVJZCS-UHFFFAOYSA-N,0.00031053098000000004,12.761702080000001,-2290699.4818511205,105.3669272,218.00626715200002,21,7,8,0,2,86.0,26.0,toluene,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0
123767,CC(=O)C1(OO)OC1C(=O)C(N(=O)(=O))C(=O),RMANMSLEGGRPPQ-UHFFFAOYSA-N,0.00545649903,16.6623616,-2435853.5772324,94.65149400000001,233.01716618400002,23,7,8,1,1,59.0,29.0,toluene,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0
123772,CC(=O)C1(OO)OC1C(=O)C(O)C(=O)(O),KMAJIVJIIYZXFK-UHFFFAOYSA-N,4.53382386e-06,11.37575208,-2293932.01184176,125.37330896000002,220.02191721600002,23,7,8,0,3,136.0,7.0,toluene,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0
123782,CC(=O)C1(OO)OC1C(=O)C(OO)C(=O)(OO),SYPWVCOJEGPRHD-UHFFFAOYSA-N,2.20582205e-06,11.800846480000002,-2688647.43856968,125.56556376000002,252.01174645600003,25,7,10,0,3,265.0,18.0,toluene,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0
123791,CC(=O)C1(OO)OC1C(O)(O)C(=O)(OON(=O)(=O)),TYBVHSFEBGSDOR-UHFFFAOYSA-N,0.00698386978,8.978487439999999,-2928386.55314472,94.50551424000001,269.00191004400006,25,6,11,1,3,140.0,28.0,toluene,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0
123801,CC(=O)C1(OO)OC1C(O)C(O)C(=O)(O),AUKYAYRTAKGKQI-UHFFFAOYSA-N,1.73976049e-08,4.40186088,-2297128.93963248,151.55322456000002,222.03756728000002,25,7,8,0,4,256.0,5.0,toluene,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0
123802,CC(=O)C1(OO)OC1C(O)C(O)C(=O)(OO),MNPHGTJLOUPJRP-UHFFFAOYSA-N,4.4759479600000003e-07,7.09552008,-2494480.9985924,135.72218192000003,238.03248190000002,26,7,9,0,4,241.0,14.0,toluene,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0
123803,CC(=O)C1(OO)OC1C(O)C(O)C(=O)(OON(=O)(=O)),MBGWHOJYLZCUJM-UHFFFAOYSA-N,1.8598348600000002e-05,10.49920408,-3031652.0919508,129.30869568000003,283.017560108,28,7,11,1,3,249.0,18.0,toluene,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0
123805,CC(=O)C1(OO)OC1C(O)C(ON(=O)(=O))C(=O)(O),WXNBDSZRNJFQMV-UHFFFAOYSA-N,3.7978792600000004e-07,5.24828408,-2834289.254714,140.6706824,267.022645488,27,7,10,1,3,300.0,29.0,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
123811,CC(=O)C1(OO)OC1C(O)C(OO)C(=O)(OON(=O)(=O)),AGMJGAGYJTWXML-UHFFFAOYSA-N,4.722507589999999e-05,12.6854696,-3229019.31033768,121.04496096000001,299.01247472800003,29,7,12,1,3,315.0,40.0,toluene,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0
123814,CC(=O)C1(OO)OC1C(ON(=O)(=O))C(=O)(O),OQBNFEQIPZXLOQ-UHFFFAOYSA-N,4.9446309800000005e-05,10.742085280000001,-2533402.4095188803,119.53482984,237.01208080400002,23,6,9,1,2,104.0,20.0,toluene,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
123815,CC(=O)C1(OO)OC1C(ON(=O)(=O))C(=O)(OO),SNSMVVQYJVDTLY-UHFFFAOYSA-N,0.0025374423400000004,13.72816424,-2730752.4311636803,105.19061344,253.00699542400002,24,6,10,1,2,60.0,9.0,toluene,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
123822,CC(=O)C1(OO)OC1C(ON(=O)(=O))C(O)C(=O)(OO),DZOYPOWZSRHYPU-UHFFFAOYSA-N,1.91757609e-06,11.565119919999999,-3031639.85718168,133.89285344,283.017560108,28,7,11,1,3,235.0,21.0,toluene,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
123848,CC(=O)C1(OO)OC1C=CC(=O),SQLZHCPZZDMLOE-UHFFFAOYSA-N,0.00210510459,12.43309072,-1700991.55292168,97.39435704000002,172.037173356,20,7,5,0,1,17.0,12.0,toluene,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
123854,CC(=O)C1(OO)OC1CC(=O)(OO),ODLWAYOCSSMBRG-UHFFFAOYSA-N,3.1635601e-05,12.364514960000001,-1996005.0742682402,117.8174652,192.02700259600002,21,6,7,0,2,36.0,3.0,toluene,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
123859,CC(=O)C1(OO)OOC(OO)(C1(=O))C(=O)(OON(=O)(=O)),BVFCVNJMNWZPFQ-UHFFFAOYSA-N,0.0201105377,15.782675600000001,-3319993.96998968,96.70311840000001,298.97608922,25,6,13,1,2,12.0,7.0,toluene,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0
123867,CC(=O)C1(OO)OOC(OO)(C1(O))C(=O)(OON(=O)(=O)),FPIOVZMQQYSQLW-UHFFFAOYSA-N,0.00047737624500000006,11.58080992,-3323219.25496592,113.16895751999999,300.991739284,27,6,13,1,3,161.0,36.0,toluene,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0
123871,CC(=O)C1C(=O)C(C(=O)(OON(=O)(=O)))C1(C)C,JEYWUOFMBQWORZ-UHFFFAOYSA-N,3.293,12.11485568,-2444862.5451960796,70.77704608000002,245.053551692,28,9,7,1,0,6.0,6.0,apin,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
123872,CC(=O)C1C(=O)C(C(=O))C1(C)C,ATVJMCKFKYUXAW-UHFFFAOYSA-N,2.3569999999999998,15.54694904,-1512612.7223229602,67.08847352000001,168.078644244,24,9,3,0,0,3.0,3.0,apin,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
123876,CC(=O)C1C(=O)C(C(ON(=O)(=O))C(=O)(O))C1(C)C(OO),WRFBHJSUFBYJEG-UHFFFAOYSA-N,1.68618406e-06,6.90447864,-2943353.2608807203,132.36820384,291.059030996,33,10,9,1,2,192.0,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
123878,CC(=O)C1C(=O)C(C(OO))C1(C)C(OO),ODBRODUNSZJLJI-UHFFFAOYSA-N,5.171783289999999e-05,8.027087680000001,-2108167.7230532,115.23484936000001,218.079038168,29,9,6,0,2,80.0,39.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
123883,CC(=O)C1C(=O)C(C)C1(C)C(=O)(OON(=O)(=O)),DIBPFUQLBRDOEB-UHFFFAOYSA-N,0.7251672940000001,14.61768264,-2444876.5858632796,76.08696048,245.053551692,28,9,7,1,0,3.0,3.0,apin,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
123888,CC(=O)C1C(=O)C(C1(C)C)C(OO)C(=O)(OO),NJUUVYKTKCGTKI-UHFFFAOYSA-N,0.00011147546200000001,10.39711448,-2405913.0027272,115.66299808000001,246.073952788,31,10,7,0,2,42.0,1.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
123901,CC(=O)C1C(=O)C(ON(=O)(=O))(C)C1(C(ON(=O)(=O)))C(OO),DKVHSQXQYUVEBU-UHFFFAOYSA-N,0.000538109378,11.59754592,-3182726.18713152,107.73950624000001,308.04919458399996,33,9,10,2,1,60.0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
123902,CC(=O)C1C(=O)C(ON(=O)(=O))(C)C1(C)C,VFIQWXBVGHVFRY-UHFFFAOYSA-N,1.999,11.2076808,-2052977.6490693598,69.31477992,215.079372516,28,9,5,1,0,3.0,3.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
123905,CC(=O)C1C(=O)C(ON(=O)(=O))(CC(=O)(O))C1(C)C(OO),LQBRGLPQSLFYRB-UHFFFAOYSA-N,1.22256984e-06,7.402583839999999,-2943347.19629824,128.23152488,291.059030996,33,10,9,1,2,232.0,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
123915,CC(=O)C1C(=O)C(OO)(C1(C)C)C(ON(=O)(=O))C(=O)(O),RNRLWRZLRKVNMM-UHFFFAOYSA-N,3.7170606099999996e-06,5.8981848,-2943336.2214570404,129.56747608,291.059030996,33,10,9,1,2,117.0,32.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
123919,CC(=O)C1C(=O)C(OO)(C1(C)C)CC(=O)(OON(=O)(=O)),CDYZIVFMNZUODV-UHFFFAOYSA-N,0.0036902024600000004,8.3529376,-2943119.2205982404,103.37295832000001,291.059030996,33,10,9,1,1,59.0,33.0,apin,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
123921,CC(=O)C1C(=O)C(OO)C1(C)C,FLGNHAQBIUYGOB-UHFFFAOYSA-N,0.23263065,10.8643836,-1609915.7552786402,82.82311680000001,172.073558864,24,8,4,0,1,8.0,7.0,apin,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
123926,CC(=O)C1C(=O)CC1(C(ON(=O)(=O)))C(OO),BLNOXWOKDXXSHQ-UHFFFAOYSA-N,0.000758965996,9.63918288,-2344698.31141296,104.32034144,233.053551692,27,8,7,1,1,60.0,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
123937,CC(=O)C1C(O)C(OO)(C1(C)C)CC(=O)(O),VHXLRRBGAHQUNN-UHFFFAOYSA-N,2.58542103e-08,0.85805472,-2211756.11486376,145.85913528,232.094688232,32,10,6,0,3,145.0,13.0,apin,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
123942,CC(=O)C1C(ON(=O)(=O))C(C(=O)(O))C1(C)C(=O),OFQCABFEGJGIQR-UHFFFAOYSA-N,9.92877235e-05,9.2974756,-2445081.8995548803,111.73999599999999,245.053551692,28,9,7,1,1,25.0,16.0,apin,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
123943,CC(=O)C1C(ON(=O)(=O))C(C(=O)(O))C1(C)C(ON(=O)(=O)),CIXLWPYZBQMLPH-UHFFFAOYSA-N,0.00023803790599999998,9.8957876,-2985457.45675744,113.23477184,292.054279964,32,9,9,2,1,38.0,22.0,apin,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
123947,CC(=O)C1C(ON(=O)(=O))C(C(=O)(OO))C1(C)C(OO),RSDPCWAPBCMKNN-UHFFFAOYSA-N,3.40610565e-07,7.1399123200000005,-2843021.8547918405,138.32960888000002,279.05903099600005,32,9,9,1,2,46.0,5.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
123949,CC(=O)C1C(ON(=O)(=O))C(C(=O)(OON(=O)(=O)))C1(C)C(O),JZSPKCNRFPBMIH-UHFFFAOYSA-N,0.0011383208,7.171124960000001,-3182828.25995368,107.52641512,308.04919458399996,33,9,10,2,1,76.0,40.0,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
123952,CC(=O)C1C(ON(=O)(=O))C(C(=O))C1(C)C(=O)(O),RTTWJYDPEFTCEJ-UHFFFAOYSA-N,0.00029226945400000003,10.558072960000002,-2445088.93206392,106.91718288000001,245.053551692,28,9,7,1,1,24.0,16.0,apin,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
123958,CC(=O)C1C(ON(=O)(=O))C(C(ON(=O)(=O)))C1(C)C(=O)(OO),UBUTXFLGAHFLSJ-UHFFFAOYSA-N,0.00110670662,12.531372880000001,-3182813.0911127203,110.65809728,308.04919458399996,33,9,10,2,1,22.0,1.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
123960,CC(=O)C1C(ON(=O)(=O))C(C(ON(=O)(=O)))C1(C)C(OO),KKNZBCPJXQIUGC-UHFFFAOYSA-N,0.00013670404399999998,6.688124,-2988309.2772242404,114.20880703999998,294.069930028,34,9,9,2,1,52.0,40.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
123974,CC(=O)C1C(ON(=O)(=O))C(C(OO))C1(ON(=O)(=O))C,SFHIBBIMWWDMLX-UHFFFAOYSA-N,0.000588284356,9.75692064,-2885044.85939544,108.56283376,280.054279964,31,8,9,2,1,38.0,28.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
123976,CC(=O)C1C(ON(=O)(=O))C(C)C1(C(=O)(O))C(=O),SBPMTUUXSLCCCS-UHFFFAOYSA-N,0.000131625944,5.668148480000001,-2445090.0461376,109.88660952000001,245.053551692,28,9,7,1,1,21.0,14.0,apin,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
123977,CC(=O)C1C(ON(=O)(=O))C(C)C1(C(=O)(O))C(OO),DEMOUTSVLVGTAK-UHFFFAOYSA-N,3.6522539600000004e-05,6.2516909599999995,-2645669.4568024003,107.15023168,263.064116376,31,9,8,1,2,95.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
123986,CC(=O)C1C(ON(=O)(=O))C(C)C1(OO)C,WSHDNJRZQFAQDH-UHFFFAOYSA-N,0.047716193700000006,7.05393112,-2150286.84108224,89.93905480000001,219.074287136,28,8,6,1,1,26.0,21.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
123989,CC(=O)C1C(ON(=O)(=O))C(C1(C)C(ON(=O)(=O)))C(OO)C(=O)(OO),QUEGYQTZBJBPGN-UHFFFAOYSA-N,3.7524069000000003e-07,9.853780239999999,-3681058.94275792,145.26237136000003,354.0546738879999,38,10,12,2,2,100.0,6.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0
123993,CC(=O)C1C(ON(=O)(=O))C(C1(C)C(OO))C(OO)C(=O)(OON(=O)(=O)),HCANGGRIKUFZPS-UHFFFAOYSA-N,1.31108841e-06,5.26740496,-3878446.9439514405,137.25909063999998,370.0495885079999,39,10,13,2,2,422.0,40.0,apin,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0
123994,CC(=O)C1C(ON(=O)(=O))C(C1(C)C)C(ON(=O)(=O))C(=O),HABUUJCDQJFUCE-UHFFFAOYSA-N,0.00281778613,11.874192,-2891001.1547254403,98.07070064000001,290.075015408,34,10,8,2,0,25.0,25.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
123996,CC(=O)C1C(ON(=O)(=O))C(C1(C)C)C(ON(=O)(=O))C(=O)(OO),RZZLKPHCBLCRDG-UHFFFAOYSA-N,0.0024386135600000004,11.230232560000001,-3286074.8576662405,105.23776712,322.06484464799996,36,10,10,2,1,35.0,14.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
124000,CC(=O)C1C(ON(=O)(=O))C(C1(C)C)C(OO)C(=O)(OO),JOFWTDRDPABJPV-UHFFFAOYSA-N,4.11456508e-09,10.29883232,-2946292.640836,140.60106064,293.07468106,35,10,9,1,2,75.0,2.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
124002,CC(=O)C1C(ON(=O)(=O))C(C1(ON(=O)(=O))C)C(OO)C(=O),DZIBPKPQBIUOAU-UHFFFAOYSA-N,0.00031006884,10.1560324,-3182719.41231504,104.57472864,308.04919458399996,33,9,10,2,1,62.0,36.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0
124004,CC(=O)C1C(ON(=O)(=O))C(C1(OO)C)C(ON(=O)(=O))C(=O),OELUGAQMLNMPIO-UHFFFAOYSA-N,7.379869599999998e-05,9.66830352,-3182716.0530651202,110.64290936000002,308.04919458399996,33,9,10,2,1,54.0,35.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0
124009,CC(=O)C1C(ON(=O)(=O))C(O)(C(=O)(OO))C1(C)C,ZBVMKEXWKFWGNG-UHFFFAOYSA-N,0.0295907858,14.604921439999998,-2645643.75419752,94.83190808000002,263.064116376,31,9,8,1,2,35.0,21.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
