Num,Volume,Overall_surface,Fast_dis,Radius,Lengh_X,Lengh_Y,Lengh_Z,Mulliken,Hardness,Ele_ind,Softness,Nuc_ind,Dipole X,Dipole Y,Dipole Z,Dipole Tot,HOMO(a.u.),HOMO(eV),LUMO(a.u.),LUMO(eV),gap(a.u.),gap(eV),Cavity surface area,Cavity volume,1_Ele,2_Ele,3_Ele,4_Ele,5_Ele,1_Nuc,2_Nuc,3_Nuc,4_Nuc,5_Nuc,1_Population,1_Net charge,1_Effective V,1_polarizabilities,1_Isotropic,1_Anisotropy,2_Population,2_Net charge,2_Effective V,2_polarizabilities,2_Isotropic,2_Anisotropy,3_Population,3_Net charge,3_Effective V,3_polarizabilities,3_Isotropic,3_Anisotropy,4_Population,4_Net charge,4_Effective V,4_polarizabilities,4_Isotropic,4_Anisotropy,5_Population,5_Net charge,5_Effective V,5_polarizabilities,5_Isotropic,5_Anisotropy,1_NBO,2_NBO,3_NBO,4_NBO,5_NBO,Volume (right),Overall_surface (right),Fast_dis (right),Radius (right),Lengh_X (right),Lengh_Y (right),Lengh_Z (right),Mulliken (right),Hardness (right),Ele_ind (right),Softness (right),Nuc_ind (right),Dipole X (right),Dipole Y (right),Dipole Z (right),Dipole Tot (right),HOMO(a.u.) (right),HOMO(eV) (right),LUMO(a.u.) (right),LUMO(eV) (right),gap(a.u.) (right),gap(eV) (right),Temp (K),∆∆G (Kcal/mol)
5913,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,2764.41849,1382.24792,15.505,8.953,17.532,8.195,7.665,0.132648,0.304685,0.028875,3.282083,0.104631,-0.9057,-0.6273,1.6464,1.981,-0.230566,-6.274009,-0.038193,-1.039294,0.192372,5.234715,303.15,1.71317501426736
5914,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1969.14593,1066.22896,12.643,7.521,14.927,8.324,7.654,0.122494,0.270494,0.027736,3.696935,0.133388,-0.3134,-0.1051,0.1497,0.3629,-0.20181,-5.491523,-0.042389,-1.153464,0.159421,4.338059,303.15,1.71317501426736
5915,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1963.33284,1048.39515,10.705,6.553,12.665,9.289,7.427,0.118938,0.276547,0.025577,3.616022,0.134957,0.3746,0.1134,-0.1557,0.4212,-0.20024,-5.448805,-0.038715,-1.053479,0.161525,4.395327,303.15,1.65756234023283
5916,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1964.75903,1077.90039,15.043,8.721,17.297,8.129,5.948,0.133476,0.27748,0.032103,3.603868,0.118797,0.8454,1.9482,0.6079,2.209,-0.216401,-5.888567,-0.052938,-1.440517,0.163463,4.44805,303.15,1.71317501426736
5917,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1753.47695,960.46914,11.215,7.083,13.953,9.033,6.695,0.124186,0.297975,0.025878,3.355986,0.119837,2.1703,0.5207,-0.1505,2.237,-0.21536,-5.860252,-0.03545,-0.964649,0.17991,4.895603,303.15,2.34448554249884
5918,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1763.99633,968.17002,12.583,7.492,14.868,8.146,6.113,0.115575,0.300822,0.022202,3.324228,0.127603,-0.2562,-0.0323,-0.1229,0.286,-0.207595,-5.648947,-0.021529,-0.58584,0.186066,5.063107,303.15,1.65756234023283
5919,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,2174.68876,1164.53458,15.466,8.933,17.827,8.551,6.623,0.121004,0.27409,0.02671,3.648443,0.129329,0.2381,0.0973,-0.1015,0.2765,-0.205868,-5.601942,-0.035556,-0.967521,0.170312,4.634421,303.15,1.77377013547544
5920,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1825.96012,1000.88469,13.191,7.796,15.551,8.353,6.333,0.109135,0.293981,0.020257,3.401585,0.138347,-0.3779,-1.0279,-0.6648,1.2811,-0.196849,-5.356538,-0.017834,-0.48529,0.179015,4.871249,303.15,1.71317501426736
5921,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1895.27002,1029.8471,12.272,7.336,14.43,7.844,6.862,0.114739,0.336773,0.019546,2.969358,0.10562,-0.1928,-0.0719,-0.1026,0.2299,-0.229578,-6.247131,0.002768,0.075316,0.232346,6.322447,303.15,1.65756234023283
5922,4153.01821,1928.01012,14.524,8.462,16.869,12.827,11.661,0.105289,0.275444,0.020124,3.630508,0.139198,-3.1252,-1.2501,0.2435,3.3747,-0.195995,-5.333293,-0.015349,-0.417668,0.180646,4.915625,604.867,585.696,0.02647,0.03497,0.00593,0.00485,0.005,0.03736,0.24802,0.03506,0.04026,0.19732,5.542466,0.457534,30.51,11.423,43.1625,85.6778,7.47598459,-0.47598459,24.797,7.279,13.8661,279.3294,6.01238819,-0.01238819,30.098,11.269,119.9306,41.5751,6.15081913,-0.15081913,29.256,10.954,134.6421,42.8645,7.56458087,-0.56458087,23.497,6.898,130.1535,105.7351,0.40647,-0.482,-0.08114,-0.25946,-0.44637,1895.27002,1029.8471,12.272,7.336,14.43,7.844,6.862,0.114739,0.336773,0.019546,2.969358,0.10562,-0.1928,-0.0719,-0.1026,0.2299,-0.229578,-6.247131,0.002768,0.075316,0.232346,6.322447,303.15,1.47130311154599
5923,1961.20048,1059.09215,11.848,7.124,14.232,8.441,6.596,0.134251,0.332708,0.027086,3.005642,0.097498,0,-1.0681,0.0001,1.0681,-0.23769,-6.467863,-0.035283,-0.960112,0.202406,5.507751,316.592,293.432,0.0734,0.03382,0.01588,0.01462,0.08396,0.1053,0.1912,0.06113,0.06266,0.29013,5.47643243,0.52356757,30.091,11.266,41.2357,67.9076,8.49357848,-0.49357848,20.211,5.379,155.2441,175.1244,6.06300726,-0.06300726,28.359,10.618,119.5798,70.9072,6.0360303,-0.0360303,29.776,11.148,116.8049,36.7171,7.44355918,-0.44355918,24.706,7.252,13.5435,296.3031,0.50616,-0.5188,-0.12606,-0.11831,-0.46682,1752.3496,951.19451,11.173,6.787,13.254,8.491,7.293,0.126996,0.303435,0.026576,3.295598,0.114496,1.1009,-1.0638,-1.3756,2.0581,-0.220702,-6.005617,-0.033423,-0.909488,0.187279,5.096129,303.15,0.386201838860662
5924,2089.10494,1096.24178,11.629,7.014,13.955,8.437,6.724,0.106629,0.381727,0.014892,2.619673,0.097994,-0.964,-0.6778,0.8371,1.4455,-0.237199,-6.454503,0.024029,0.653856,0.261227,7.108358,324.608,308.673,0.0328,0.01267,0.00657,0.00677,0.03505,0.08297,0.22645,0.05972,0.05231,0.24178,5.39889861,0.60110139,30.62,11.464,26.381,69.0745,8.50135203,-0.50135203,20.156,5.364,158.1627,174.8883,6.06157645,-0.06157645,28.487,10.666,119.425,69.6966,6.01891959,-0.01891959,29.807,11.16,119.2537,38.287,7.47817281,-0.47817281,24.616,7.226,37.1538,264.1845,0.60161,-0.54485,0.08432,-0.10816,-0.51766,1752.3496,951.19451,11.173,6.787,13.254,8.491,7.293,0.126996,0.303435,0.026576,3.295598,0.114496,1.1009,-1.0638,-1.3756,2.0581,-0.220702,-6.005617,-0.033423,-0.909488,0.187279,5.096129,303.15,0.0965925957911542
5925,1620.13848,901.01744,11.574,7.122,14.027,6.641,6.317,0.155368,0.310046,0.038929,3.225333,0.090161,-2.6996,-0.8879,-0.4455,2.8766,-0.245037,-6.667791,-0.066342,-1.805252,0.178695,4.862539,278.702,257.784,0.05758,0.028,0.01727,0.01639,0.085,0.14796,0.23994,0.06335,0.06855,0.35431,5.46118259,0.53881741,30.115,11.275,33.6761,61.9623,8.48911712,-0.48911712,20.245,5.388,164.3686,159.2753,6.06311629,-0.06311629,28.434,10.646,123.3691,79.0008,6.01438236,-0.01438236,29.819,11.165,118.494,50.9348,7.47933268,-0.47933268,24.679,7.245,17.7652,271.9768,0.54179,-0.55453,0.07952,-0.10205,-0.45917,1752.3496,951.19451,11.173,6.787,13.254,8.491,7.293,0.126996,0.303435,0.026576,3.295598,0.114496,1.1009,-1.0638,-1.3756,2.0581,-0.220702,-6.005617,-0.033423,-0.909488,0.187279,5.096129,303.15,0.133069452055214
5926,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2692.73857,1401.38996,18.075,10.238,20.447,8.49,7.134,0.152542,0.276702,0.042047,3.613999,0.102994,2.4195,-0.3456,-2.6076,3.5739,-0.232202,-6.318542,-0.081395,-2.214874,0.150807,4.103669,263.15,1.66188830253698
5927,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2557.75834,1330.24673,14.341,8.37,16.548,10.275,7.374,0.154012,0.272615,0.043504,3.668177,0.107973,2.606,3.0372,1.1107,4.1533,-0.227223,-6.183066,-0.084598,-2.302035,0.142625,3.881031,263.15,1.66188830253698
5928,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2436.16687,1270.78185,13.693,8.046,15.899,10.565,6.09,0.156109,0.27372,0.044516,3.653374,0.107635,-2.9151,3.5274,-0.5234,4.6059,-0.227562,-6.192272,-0.086041,-2.341286,0.141521,3.850986,263.15,1.59756574926196
5929,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2278.9583,1217.68306,13.745,8.072,15.653,10.957,7.008,0.117338,0.333625,0.020634,2.997378,0.100947,-1.0836,-1.5213,-0.214,1.88,-0.234249,-6.374241,-0.000336,-0.009134,0.233913,6.365107,263.15,1.73443190221565
5930,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2250.57319,1211.60775,12.455,7.427,14.568,10.04,7.248,0.117525,0.37524,0.018404,2.66496,0.099171,0.3913,1.2466,1.1441,1.7367,-0.236027,-6.422612,-0.000996,-0.027113,0.23503,6.395499,263.15,1.81774383301395
5931,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2159.865,1123.68583,12.87,7.635,15.098,8.43,7.157,0.118543,0.371419,0.018917,2.692375,0.09636,0.3807,-1.7082,0.6793,1.8773,-0.238831,-6.498921,-0.003341,-0.090912,0.23549,6.408008,263.15,1.66188830253698
5932,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2505.32877,1325.45494,12.673,7.537,14.3,10.304,8.165,0.116869,0.332752,0.020523,3.005237,0.101682,1.1048,1.1075,-0.1,1.5675,-0.233516,-6.354285,-0.000095,-0.002588,0.233421,6.351698,263.15,1.73443190221565
5933,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2879.85849,1525.37299,19.313,10.856,21.629,11.621,6.443,0.112124,0.283239,0.022193,3.530586,0.136996,-0.1776,1.3762,1.331,1.9228,-0.198202,-5.393337,-0.020496,-0.557713,0.177706,4.835624,263.15,1.73443190221565
5934,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2619.13287,1380.02229,15.829,9.115,17.484,9.229,7.064,0.099477,0.294833,0.016782,3.391751,0.152015,-1.3687,1.6859,0.4705,2.2219,-0.183181,-4.984622,-0.00136,-0.037008,0.181821,4.947614,263.15,1.73443190221565
5935,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2467.72649,1318.01371,17.561,9.981,19.904,9.487,6.509,0.108827,0.318739,0.018578,3.137359,0.125512,0.6213,-2.2193,0.1628,2.3104,-0.209685,-5.70583,0.000699,0.019034,0.210385,5.724864,263.15,1.73443190221565
5936,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2589.75373,1361.25665,18.434,10.417,20.805,7.474,7.036,0.102928,0.31078,0.017044,3.217709,0.135111,-0.5938,0.4462,-1.0202,1.2619,-0.200086,-5.44462,0.005961,0.162204,0.206047,5.606824,263.15,1.73443190221565
5937,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2658.27398,1347.81598,13.459,7.929,15.222,9.905,8.828,0.094433,0.299781,0.014874,3.335771,0.157453,-1.5139,0.9895,-0.1301,1.8133,-0.177743,-4.836646,-0.000428,-0.011648,0.177315,4.824998,263.15,1.66188830253698
5938,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2735.54952,1439.34318,16.097,9.384,18.788,10.142,7.595,0.109268,0.310245,0.019242,3.223261,0.12744,-3.5692,2.9975,0.6407,4.7048,-0.207757,-5.653364,-0.003706,-0.100851,0.204051,5.552513,263.15,1.73443190221565
5939,7766.23546,3257.29543,18.772,10.586,20.032,16.368,12.082,0.118553,0.237342,0.029609,4.213333,0.136558,0.3046,0.153,1.4969,1.5353,-0.19864,-5.405274,-0.03982,-1.083551,0.15882,4.321723,1047.369,1126.836,-0.00408,-0.00183,0.00136,0.00205,0.00322,-0.00248,-0.00331,0.00416,0.00693,0.01179,5.37085028,0.62914972,30.884,11.563,26.9185,83.2264,8.52208839,-0.52208839,20.147,5.362,141.798,161.3434,5.93704229,0.06295771,29.896,11.193,106.9227,59.0328,6.13108936,-0.13108936,30.072,11.259,119.7559,25.7812,7.47750059,-0.47750059,24.808,7.282,9.2803,273.6441,0.55475,-0.52058,-0.12165,-0.10904,-0.52013,2606.01096,1367.50248,17.858,10.129,20.24,7.962,7.078,0.130016,0.292302,0.028915,3.421123,0.106211,-1.4611,-2.3349,-2.2222,3.539,-0.228987,-6.231045,-0.047861,-1.302357,0.181126,4.928687,263.15,1.66188830253698
